image_id,question,question_id,cleaned_question,image_exists,formatted_image_id,answers,tokens,neutral_question,neutral_tokens
525721,Where is the etching of a loaf of bread?,525721002,where is the etching of a loaf of bread,True,COCO_train2014_000000525721.jpg,"on plate, yes, on window, window, bottom, window, window, on plate, on plate, on window","['where', 'is', 'the', 'etching', 'of', 'a', 'loaf', 'of', 'bread']",where is the etching of a loaf of bread,"['where', 'is', 'the', 'etching', 'of', 'a', 'loaf', 'of', 'bread']"
96067,What is the glass jar holding?,96067000,what is the glass jar holding,True,COCO_train2014_000000096067.jpg,"sewing supplies, scissors, pens and pencils, supplies, paint brushes, various items, implements, house stuff, scissors, stuff","['what', 'is', 'the', 'glass', 'jar', 'holding']",what is the glass jar holding,"['what', 'is', 'the', 'glass', 'jar', 'holding']"
96067,What hairstyle is the girl wearing?,96067001,what hairstyle is the girl wearing,True,COCO_train2014_000000096067.jpg,"ponytail, ponytail, ponytail, flowered shirt, ponytail, ponytail, ponytail, ponytail, ponytail, ponytail","['what', 'hairstyle', 'is', 'the', 'girl', 'wearing']",what hairstyle is the person wearing,"['what', 'hairstyle', 'is', 'the', 'person', 'wearing']"
96067,What is in the yellow bucket?,96067002,what is in the yellow bucket,True,COCO_train2014_000000096067.jpg,"eggs, eggs, eggs, plastic eggs, eggs, eggs, plastic eggs, eggs, play eggs, eggs","['what', 'is', 'in', 'the', 'yellow', 'bucket']",what is in the yellow bucket,"['what', 'is', 'in', 'the', 'yellow', 'bucket']"
394653,Are the women playing tennis?,394653000,are the women playing tennis,True,COCO_train2014_000000394653.jpg,"yes, yes, yes, yes, yes, yes, yes, yes, yes, yes","['are', 'the', 'women', 'playing', 'tennis']",are the women playing tennis,"['are', 'the', 'women', 'playing', 'tennis']"
394653,Is this picture black and white?,394653001,is this picture black and white,True,COCO_train2014_000000394653.jpg,"yes, yes, yes, yes, yes, yes, yes, yes, yes, yes","['is', 'this', 'picture', 'black', 'and', 'white']",is this picture black and white,"['is', 'this', 'picture', 'black', 'and', 'white']"
394653,Is the dark haired lady wearing a hat?,394653002,is the dark haired lady wearing a hat,True,COCO_train2014_000000394653.jpg,"no, no, no, no, no, no, no, no, no, no","['is', 'the', 'dark', 'haired', 'lady', 'wearing', 'a', 'hat']",is the dark haired lady wearing a hat,"['is', 'the', 'dark', 'haired', 'lady', 'wearing', 'a', 'hat']"
263582,How many paddles are in the image?,263582000,how many paddles are in the image,True,COCO_train2014_000000263582.jpg,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0","['how', 'many', 'paddles', 'are', 'in', 'the', 'image']",how many paddles are in the image,"['how', 'many', 'paddles', 'are', 'in', 'the', 'image']"
263582,What color is the sail?,263582001,what color is the sail,True,COCO_train2014_000000263582.jpg,"blue and white, blue, white and blue, blue, blue and white, blue and white, blue and white, blue/white, blue and white, blue","['what', 'color', 'is', 'the', 'sail']",what color is the sail,"['what', 'color', 'is', 'the', 'sail']"
263582,Is the water calm?,263582002,is the water calm,True,COCO_train2014_000000263582.jpg,"yes, no, yes, yes, yes, yes, yes, yes, no, no","['is', 'the', 'water', 'calm']",is the water calm,"['is', 'the', 'water', 'calm']"
263582,What is in the water?,263582003,what is in the water,True,COCO_train2014_000000263582.jpg,"sailboard, windsurfer, sailboat, windsailer, windsurfer, boat, blue, sailboard, sailboat, sail board","['what', 'is', 'in', 'the', 'water']",what is in the water,"['what', 'is', 'in', 'the', 'water']"
263582,Is this a postcard?,263582004,is this a postcard,True,COCO_train2014_000000263582.jpg,"no, no, no, no, no, no, no, no, no, yes","['is', 'this', 'a', 'postcard']",is this a postcard,"['is', 'this', 'a', 'postcard']"
394658,What is the woman cutting?,394658000,what is the woman cutting,True,COCO_train2014_000000394658.jpg,"lime, apples, limes, limes, lime, apple, lemon, apples, apples, apple","['what', 'is', 'the', 'woman', 'cutting']",what is the person cutting,"['what', 'is', 'the', 'person', 'cutting']"
394658,What color is the fruit basket?,394658001,what color is the fruit basket,True,COCO_train2014_000000394658.jpg,"blue, blue, blue, blue, blue, blue, blue, blue, blue, blue","['what', 'color', 'is', 'the', 'fruit', 'basket']",what color is the fruit basket,"['what', 'color', 'is', 'the', 'fruit', 'basket']"
394658,Is she a murderer of limes?,394658002,is she a murderer of limes,True,COCO_train2014_000000394658.jpg,"no, yes, no, no, no, yes, yes, no, no, no","['is', 'she', 'a', 'murderer', 'of', 'limes']",is person a murderer of limes,"['is', 'person', 'a', 'murderer', 'of', 'limes']"
394658,Is this a child?,394658003,is this a child,True,COCO_train2014_000000394658.jpg,"no, no, no, no, no, no, no, no, no, no","['is', 'this', 'a', 'child']",is this a child,"['is', 'this', 'a', 'child']"
132515,How many people are shown?,132515000,how many people are shown,True,COCO_train2014_000000132515.jpg,"1, 1, 1, 1, 1, 1, 1, 1, 1, 1","['how', 'many', 'people', 'are', 'shown']",how many people are shown,"['how', 'many', 'people', 'are', 'shown']"
132515,What are these people standing on?,132515001,what are these people standing on,True,COCO_train2014_000000132515.jpg,"road, ground, road, shoulder of road, shoulder, street, pavement, ground, ground, road","['what', 'are', 'these', 'people', 'standing', 'on']",what are these people standing on,"['what', 'are', 'these', 'people', 'standing', 'on']"
132515,Is this man cold?,132515002,is this man cold,True,COCO_train2014_000000132515.jpg,"no, yes, no, yes, no, no, maybe, no, yes, no","['is', 'this', 'man', 'cold']",is this person cold,"['is', 'this', 'person', 'cold']"
132515,What is hanging from the trees?,132515003,what is hanging from the trees,True,COCO_train2014_000000132515.jpg,"nothing, wire, branches, leaves, leaves, leaves, nothing, leaves, branches, leaves","['what', 'is', 'hanging', 'from', 'the', 'trees']",what is hanging from the trees,"['what', 'is', 'hanging', 'from', 'the', 'trees']"
132515,When was the pic taken?,132515004,when was the pic taken,True,COCO_train2014_000000132515.jpg,"80's, halloween, 3 pm, in summer, afternoon, recently, daytime, sunny, last year, noon","['when', 'was', 'the', 'pic', 'taken']",when was the pic taken,"['when', 'was', 'the', 'pic', 'taken']"
132515,What does the sign say?,132515005,what does the sign say,True,COCO_train2014_000000132515.jpg,"stop, stop, stop, stop, stop, stop, stop, stop, stop, stop","['what', 'does', 'the', 'sign', 'say']",what does the sign say,"['what', 'does', 'the', 'sign', 'say']"
132515,Is it a sunny day?,132515006,is it a sunny day,True,COCO_train2014_000000132515.jpg,"yes, yes, yes, yes, yes, yes, yes, yes, yes, yes","['is', 'it', 'a', 'sunny', 'day']",is it a sunny day,"['is', 'it', 'a', 'sunny', 'day']"
132515,What is on the ground?,132515007,what is on the ground,True,COCO_train2014_000000132515.jpg,"cones, gravel, cones, asphalt, dirt, cones, road, gravel, traffic cones, cones","['what', 'is', 'on', 'the', 'ground']",what is on the ground,"['what', 'is', 'on', 'the', 'ground']"
132515,Why are there lines on the ground?,132515008,why are there lines on the ground,True,COCO_train2014_000000132515.jpg,"direct traffic, no, boundaries, to designate lanes, mark edge of road, no, for traffic, roads, safety, road lanes","['why', 'are', 'there', 'lines', 'on', 'the', 'ground']",why are there lines on the ground,"['why', 'are', 'there', 'lines', 'on', 'the', 'ground']"
132515,Is it winter?,132515009,is it winter,True,COCO_train2014_000000132515.jpg,"no, no, yes, no, no, yes, no, no, no, no","['is', 'it', 'winter']",is it winter,"['is', 'it', 'winter']"
132515,What season is it?,132515010,what season is it,True,COCO_train2014_000000132515.jpg,"summer, spring, spring, summer, spring, summer, fall, fall, fall, summer","['what', 'season', 'is', 'it']",what season is it,"['what', 'season', 'is', 'it']"
132516,Does this child look upset?,132516000,does this child look upset,True,COCO_train2014_000000132516.jpg,"no, no, yes, no, no, no, no, no, no, no","['does', 'this', 'child', 'look', 'upset']",does this child look upset,"['does', 'this', 'child', 'look', 'upset']"
132516,How many living creatures are present?,132516001,how many living creatures are present,True,COCO_train2014_000000132516.jpg,"1, 1, 1, 1, 1, 1, 1, 1, 1, 1","['how', 'many', 'living', 'creatures', 'are', 'present']",how many living creatures are present,"['how', 'many', 'living', 'creatures', 'are', 'present']"
132516,Is this a boy or girl?,132516002,is this a boy or girl,True,COCO_train2014_000000132516.jpg,"girl, girl, girl, girl, girl, girl, girl, girl, girl, girl","['is', 'this', 'a', 'boy', 'or', 'girl']",is this a person or person,"['is', 'this', 'a', 'person', 'or', 'person']"
132517,What type of plant is in the planter?,132517000,what type of plant is in the planter,True,COCO_train2014_000000132517.jpg,"cactus, cactus, cactus, cactus, cactus, cactus, cactus, cactus, cactus, aloe","['what', 'type', 'of', 'plant', 'is', 'in', 'the', 'planter']",what type of plant is in the planter,"['what', 'type', 'of', 'plant', 'is', 'in', 'the', 'planter']"
132517,What color is the pot?,132517001,what color is the pot,True,COCO_train2014_000000132517.jpg,"brown, brown, tan, brown, beige, white, brown, brown, off white, tan","['what', 'color', 'is', 'the', 'pot']",what color is the pot,"['what', 'color', 'is', 'the', 'pot']"
132517,Where are the plants?,132517002,where are the plants,True,COCO_train2014_000000132517.jpg,"in pottery, in pot, cactus, roof, in pot, on top of wall, in pot, in pot, in pot, in vase","['where', 'are', 'the', 'plants']",where are the plants,"['where', 'are', 'the', 'plants']"
132520,Is part of this picture blurry?,132520000,is part of this picture blurry,True,COCO_train2014_000000132520.jpg,"yes, yes, yes, yes, yes, yes, yes, yes, yes, yes","['is', 'part', 'of', 'this', 'picture', 'blurry']",is part of this picture blurry,"['is', 'part', 'of', 'this', 'picture', 'blurry']"
132520,What room is this?,132520001,what room is this,True,COCO_train2014_000000132520.jpg,"bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom","['what', 'room', 'is', 'this']",what room is this,"['what', 'room', 'is', 'this']"
132520,Are the lights on?,132520002,are the lights on,True,COCO_train2014_000000132520.jpg,"yes, yes, yes, yes, yes, yes, yes, yes, yes, yes","['are', 'the', 'lights', 'on']",are the lights on,"['are', 'the', 'lights', 'on']"
132521,Do you see a fire hydrant?,132521000,do you see a fire hydrant,True,COCO_train2014_000000132521.jpg,"yes, yes, yes, yes, yes, yes, yes, yes, yes, yes","['do', 'you', 'see', 'a', 'fire', 'hydrant']",do you see a fire hydrant,"['do', 'you', 'see', 'a', 'fire', 'hydrant']"
132521,Is it a hot day?,132521001,is it a hot day,True,COCO_train2014_000000132521.jpg,"yes, yes, yes, yes, yes, yes, yes, yes, yes, yes","['is', 'it', 'a', 'hot', 'day']",is it a hot day,"['is', 'it', 'a', 'hot', 'day']"
132521,Is the sun shining?,132521002,is the sun shining,True,COCO_train2014_000000132521.jpg,"yes, no, yes, yes, yes, yes, yes, yes, yes, yes","['is', 'the', 'sun', 'shining']",is the sun shining,"['is', 'the', 'sun', 'shining']"
394666,Is there a vegetable on the plate?,394666000,is there a vegetable on the plate,True,COCO_train2014_000000394666.jpg,"yes, yes, yes, yes, yes, yes, yes, yes, yes, yes","['is', 'there', 'a', 'vegetable', 'on', 'the', 'plate']",is there a vegetable on the plate,"['is', 'there', 'a', 'vegetable', 'on', 'the', 'plate']"
394666,What do you call the pasta side dish?,394666001,what do you call the pasta side dish,True,COCO_train2014_000000394666.jpg,"broccoli, gnocchi, noodles, risotto, pasta roni, rice, chicken and rice, rice, tuna salad, orzo","['what', 'do', 'you', 'call', 'the', 'pasta', 'side', 'dish']",what do you call the pasta side dish,"['what', 'do', 'you', 'call', 'the', 'pasta', 'side', 'dish']"
394666,What kind of dish is this?,394666002,what kind of dish is this,True,COCO_train2014_000000394666.jpg,"irish, italian food, pasta, vegetarian, vegetarian, lunch, vegetarian, potato pancakes, chicken and rice, casserole","['what', 'kind', 'of', 'dish', 'is', 'this']",what kind of dish is this,"['what', 'kind', 'of', 'dish', 'is', 'this']"
394666,What vegetable is in the upper right corner of this photo?,394666003,what vegetable is in the upper right corner of this photo,True,COCO_train2014_000000394666.jpg,"broccoli, broccoli, broccoli, broccoli, broccoli, broccoli, broccoli, broccoli, broccoli, broccoli","['what', 'vegetable', 'is', 'in', 'the', 'upper', 'right', 'corner', 'of', 'this', 'photo']",what vegetable is in the upper right corner of this photo,"['what', 'vegetable', 'is', 'in', 'the', 'upper', 'right', 'corner', 'of', 'this', 'photo']"
132523,What material is this device made from?,132523000,what material is this device made from,True,COCO_train2014_000000132523.jpg,"iron, concrete, metal, metal, metal, metal, iron, iron, metal, metal","['what', 'material', 'is', 'this', 'device', 'made', 'from']",what material is this device made from,"['what', 'material', 'is', 'this', 'device', 'made', 'from']"
132523,Is the grass green?,132523001,is the grass green,True,COCO_train2014_000000132523.jpg,"yes, yes, yes, yes, yes, yes, yes, yes, yes, watered","['is', 'the', 'grass', 'green']",is the grass green,"['is', 'the', 'grass', 'green']"
132523,What is this used for?,132523002,what is this used for,True,COCO_train2014_000000132523.jpg,"fires, fighting fires, fire hydrant, to put out fires, for fires, fire hydrant, fire fighting, supplying water to firefighters, water, water for fires","['what', 'is', 'this', 'used', 'for']",what is this used for,"['what', 'is', 'this', 'used', 'for']"
1453,Do any of the people in the photo appear over the age of 40?,1453000,do any of the people in the photo appear over the age of 40,True,COCO_train2014_000000001453.jpg,"yes, yes, yes, yes, yes, yes, yes, yes, no, yes","['do', 'any', 'of', 'the', 'people', 'in', 'the', 'photo', 'appear', 'over', 'the', 'age', 'of', '40']",do any of the people in the photo appear over the age of 40,"['do', 'any', 'of', 'the', 'people', 'in', 'the', 'photo', 'appear', 'over', 'the', 'age', 'of', '40']"
1453,Are these commercial fishing boats?,1453001,are these commercial fishing boats,True,COCO_train2014_000000001453.jpg,"no, no, no, no, no, no, no, no, no, no","['are', 'these', 'commercial', 'fishing', 'boats']",are these commercial fishing boats,"['are', 'these', 'commercial', 'fishing', 'boats']"
